,Unnamed: 0,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,region
14125,14125,Congo-Brazzaville,coal,1990,0.0,0.0,10.1739,2356.74,8.171917782614969,1.8929894647087155,0.0,Africa
14126,14126,Congo-Brazzaville,natural_gas,1990,0.0,0.0,10.1739,2356.74,8.171917782614969,1.8929894647087155,0.0,Africa
14127,14127,Congo-Brazzaville,petroleum_n_other_liquids,1990,0.014166347515,0.3481007437765628,10.1739,2356.74,8.171917782614969,1.8929894647087155,0.9,Africa
14129,14129,Congo-Brazzaville,renewables_n_other,1990,0.005092738,0.00504497,10.1739,2356.74,8.171917782614969,1.8929894647087155,0.0,Africa
14130,14130,Congo-Kinshasa,all_energy_types,1990,0.1064105866998766,0.1233999106377447,53.5366,34612.0,3.0743842222314983,1.9876231718091293,3.914568493,Africa
14131,14131,Congo-Kinshasa,coal,1990,0.0032833024463572,0.0032433265539564,53.5366,34612.0,3.0743842222314983,1.9876231718091293,0.6145684929465752,Africa
14132,14132,Congo-Kinshasa,natural_gas,1990,0.0,0.0,53.5366,34612.0,3.0743842222314983,1.9876231718091293,0.0,Africa
14133,14133,Congo-Kinshasa,petroleum_n_other_liquids,1990,0.042642676761,0.0622278460837882,53.5366,34612.0,3.0743842222314983,1.9876231718091293,3.3,Africa
14135,14135,Congo-Kinshasa,renewables_n_other,1990,0.0604846074925193,0.057928738,53.5366,34612.0,3.0743842222314983,1.9876231718091293,0.0,Africa
14142,14142,Costa Rica,all_energy_types,1990,0.0743213105,0.034825896,27.4765,3119.44,23.825209172159106,2.7049045729987444,2.809970872,Latin America
14143,14143,Costa Rica,coal,1990,0.0,0.0,27.4765,3119.44,23.825209172159106,2.7049045729987444,0.0,Latin America
14144,14144,Costa Rica,natural_gas,1990,0.0,0.0,27.4765,3119.44,23.825209172159106,2.7049045729987444,0.0,Latin America
14145,14145,Costa Rica,petroleum_n_other_liquids,1990,0.0389392585,0.0,27.4765,3119.44,23.825209172159106,2.7049045729987444,2.809970872284454,Latin America
14147,14147,Costa Rica,renewables_n_other,1990,0.035382052,0.034825896,27.4765,3119.44,23.825209172159106,2.7049045729987444,0.0,Latin America
14154,14154,Cuba,all_energy_types,1990,0.4971585601013055,0.0555199868032785,86.3501,10597.0,46.91502879129051,5.757475209655873,35.625388774,Latin America
14155,14155,Cuba,coal,1990,0.002855881881701,0.0,86.3501,10597.0,46.91502879129051,5.757475209655873,0.5642834112381565,Latin America
14156,14156,Cuba,natural_gas,1990,0.00119358,0.00119358,86.3501,10597.0,46.91502879129051,5.757475209655873,0.061105363,Latin America
14157,14157,Cuba,petroleum_n_other_liquids,1990,0.475169045,0.0358416118032785,86.3501,10597.0,46.91502879129051,5.757475209655873,35.0,Latin America
14159,14159,Cuba,renewables_n_other,1990,0.0179400532196044,0.018484795,86.3501,10597.0,46.91502879129051,5.757475209655873,0.0,Latin America
14172,14172,Côte d’Ivoire,all_energy_types,1990,0.077477494,0.0179227526083788,55.7795,11924.9,6.497118969551107,1.3889958497297394,5.6,Africa
14173,14173,Côte d’Ivoire,coal,1990,0.0,0.0,55.7795,11924.9,6.497118969551107,1.3889958497297394,0.0,Africa
14174,14174,Côte d’Ivoire,natural_gas,1990,0.0,0.0,55.7795,11924.9,6.497118969551107,1.3889958497297394,0.0,Africa
14175,14175,Côte d’Ivoire,petroleum_n_other_liquids,1990,0.063861276,0.0043065346083788,55.7795,11924.9,6.497118969551107,1.3889958497297394,5.6,Africa
14177,14177,Côte d’Ivoire,renewables_n_other,1990,0.013616218,0.013616218,55.7795,11924.9,6.497118969551107,1.3889958497297394,0.0,Africa
14178,14178,Denmark,all_energy_types,1990,0.7489511528690237,0.3820689194166652,186.2302,5142.32,145.6446026052489,4.021641779201352,52.871868016,Western Europe
14179,14179,Denmark,coal,1990,0.2326305610187303,0.0,186.2302,5142.32,145.6446026052489,4.021641779201352,19.89467029554138,Western Europe
14180,14180,Denmark,natural_gas,1990,0.079497,0.122322,186.2302,5142.32,145.6446026052489,4.021641779201352,3.99771372,Western Europe
14181,14181,Denmark,petroleum_n_other_liquids,1990,0.40324413993013,0.2507283854166652,186.2302,5142.32,145.6446026052489,4.021641779201352,28.979484,Western Europe
14183,14183,Denmark,renewables_n_other,1990,0.0335794519201633,0.009018534,186.2302,5142.32,145.6446026052489,4.021641779201352,0.0,Western Europe
14184,14184,Djibouti,all_energy_types,1990,0.0234823115,0.0,2.74229,590.393,39.77403441436467,8.563029985887708,1.7,Arab contries
14185,14185,Djibouti,coal,1990,0.0,0.0,2.74229,590.393,39.77403441436467,8.563029985887708,0.0,Arab contries
14186,14186,Djibouti,natural_gas,1990,0.0,0.0,2.74229,590.393,39.77403441436467,8.563029985887708,0.0,Arab contries
14187,14187,Djibouti,petroleum_n_other_liquids,1990,0.0234823115,0.0,2.74229,590.393,39.77403441436467,8.563029985887708,1.7,Arab contries
14189,14189,Djibouti,renewables_n_other,1990,0.0,0.0,2.74229,590.393,39.77403441436467,8.563029985887708,0.0,Arab contries
14190,14190,Dominica,all_energy_types,1990,0.0008960889657,0.000166432,0.513797,70.422,12.724560019596147,1.744052545460561,0.05862,Latin America
14191,14191,Dominica,coal,1990,0.0,0.0,0.513797,70.422,12.724560019596147,1.744052545460561,0.0,Latin America
14192,14192,Dominica,natural_gas,1990,0.0,0.0,0.513797,70.422,12.724560019596147,1.744052545460561,0.0,Latin America
14193,14193,Dominica,petroleum_n_other_liquids,1990,0.0007296569657,0.0,0.513797,70.422,12.724560019596147,1.744052545460561,0.05862,Latin America
14195,14195,Dominica,renewables_n_other,1990,0.000166432,0.000166432,0.513797,70.422,12.724560019596147,1.744052545460561,0.0,Latin America
14196,14196,Dominican Republic,all_energy_types,1990,0.1387336815586634,0.004337634,41.035,7133.49,19.44821981367653,3.380862228796476,8.121781849,Latin America
14197,14197,Dominican Republic,coal,1990,0.0003968825586634,0.0,41.035,7133.49,19.44821981367653,3.380862228796476,0.0217818486607619,Latin America
14198,14198,Dominican Republic,natural_gas,1990,0.0,0.0,41.035,7133.49,19.44821981367653,3.380862228796476,0.0,Latin America
14199,14199,Dominican Republic,petroleum_n_other_liquids,1990,0.133999165,0.0,41.035,7133.49,19.44821981367653,3.380862228796476,8.1,Latin America
14201,14201,Dominican Republic,renewables_n_other,1990,0.004337634,0.004337634,41.035,7133.49,19.44821981367653,3.380862228796476,0.0,Latin America
14202,14202,Ecuador,all_energy_types,1990,0.252807874,0.6824290347591926,78.6997,10230.9,24.71022823016548,3.2123105170667743,12.193126267,Latin America
14203,14203,Ecuador,coal,1990,0.0,0.0,78.6997,10230.9,24.71022823016548,3.2123105170667743,0.0,Latin America
14204,14204,Ecuador,natural_gas,1990,0.0052,0.0052,78.6997,10230.9,24.71022823016548,3.2123105170667743,0.193126267,Latin America
14205,14205,Ecuador,petroleum_n_other_liquids,1990,0.1962532,0.6258743607591926,78.6997,10230.9,24.71022823016548,3.2123105170667743,12.0,Latin America
14207,14207,Ecuador,renewables_n_other,1990,0.051354674,0.051354674,78.6997,10230.9,24.71022823016548,3.2123105170667743,0.0,Latin America
14208,14208,Egypt,all_energy_types,1990,1.421280615845297,2.36129876179724,373.758,56134.5,25.319199705088614,3.802676105515593,85.452504489,Arab contries
14209,14209,Egypt,coal,1990,0.0314415569190417,0.0,373.758,56134.5,25.319199705088614,3.802676105515593,3.287264398684824,Arab contries
14210,14210,Egypt,natural_gas,1990,0.2994359894921194,0.2994359894921194,373.758,56134.5,25.319199705088614,3.802676105515593,15.16524009,Arab contries
14211,14211,Egypt,petroleum_n_other_liquids,1990,0.990390635,1.9591419821051204,373.758,56134.5,25.319199705088614,3.802676105515593,67.0,Arab contries
14213,14213,Egypt,renewables_n_other,1990,0.1000124344341358,0.1027207902,373.758,56134.5,25.319199705088614,3.802676105515593,0.0,Arab contries
14214,14214,El Salvador,all_energy_types,1990,0.0536312165,0.019410132,25.9826,5270.07,10.176566250543162,2.064120469083156,2.2,Latin America
14215,14215,El Salvador,coal,1990,0.0,0.0,25.9826,5270.07,10.176566250543162,2.064120469083156,0.0,Latin America
14216,14216,El Salvador,natural_gas,1990,0.0,0.0,25.9826,5270.07,10.176566250543162,2.064120469083156,0.0,Latin America
14217,14217,El Salvador,petroleum_n_other_liquids,1990,0.0342142605,0.0,25.9826,5270.07,10.176566250543162,2.064120469083156,2.2,Latin America
14219,14219,El Salvador,renewables_n_other,1990,0.019416956,0.019410132,25.9826,5270.07,10.176566250543162,2.064120469083156,0.0,Latin America
14220,14220,Equatorial Guinea,all_energy_types,1990,0.00173575139,2.0804e-05,0.370182,419.188,4.140746848669332,4.688913534423608,0.1,Africa
14221,14221,Equatorial Guinea,coal,1990,0.0,0.0,0.370182,419.188,4.140746848669332,4.688913534423608,0.0,Africa
14222,14222,Equatorial Guinea,natural_gas,1990,0.0,0.0,0.370182,419.188,4.140746848669332,4.688913534423608,0.0,Africa
14223,14223,Equatorial Guinea,petroleum_n_other_liquids,1990,0.00171494739,0.0,0.370182,419.188,4.140746848669332,4.688913534423608,0.1,Africa
14225,14225,Equatorial Guinea,renewables_n_other,1990,2.0804e-05,2.0804e-05,0.370182,419.188,4.140746848669332,4.688913534423608,0.0,Africa
14238,14238,Eswatini,all_energy_types,1990,0.0117675538291827,0.0053479442556827,4.44834,822.423,14.308395836671352,2.6453809351764392,0.736070622,Africa
14239,14239,Eswatini,coal,1990,0.0037668402556827,0.0037668402556827,4.44834,822.423,14.308395836671352,2.6453809351764392,0.336070622060746,Africa
14240,14240,Eswatini,natural_gas,1990,0.0,0.0,4.44834,822.423,14.308395836671352,2.6453809351764392,0.0,Africa
14241,14241,Eswatini,petroleum_n_other_liquids,1990,0.0050206895735,0.0,4.44834,822.423,14.308395836671352,2.6453809351764392,0.4,Africa
14243,14243,Eswatini,renewables_n_other,1990,0.002980024,0.001581104,4.44834,822.423,14.308395836671352,2.6453809351764392,0.0,Africa
14244,14244,Ethiopia,all_energy_types,1990,0.0528076195,0.011317376,33.5471,47887.9,1.10273408314,1.5741336658012168,3.0,Africa
14245,14245,Ethiopia,coal,1990,0.0,0.0,33.5471,47887.9,1.10273408314,1.5741336658012168,0.0,Africa
14246,14246,Ethiopia,natural_gas,1990,0.0,0.0,33.5471,47887.9,1.10273408314,1.5741336658012168,0.0,Africa
14247,14247,Ethiopia,petroleum_n_other_liquids,1990,0.0414902435,0.0,33.5471,47887.9,1.10273408314,1.5741336658012168,3.0,Africa
14249,14249,Ethiopia,renewables_n_other,1990,0.011317376,0.011317376,33.5471,47887.9,1.10273408314,1.5741336658012168,0.0,Africa
14262,14262,Fiji,all_energy_types,1990,0.0185218639105073,0.004171202,5.15601,728.575,25.422041533826043,3.59228626602883,0.923445053,Oceania
14263,14263,Fiji,coal,1990,0.0003502839105073,0.0,5.15601,728.575,25.422041533826043,3.59228626602883,0.0234450527858894,Oceania
14264,14264,Fiji,natural_gas,1990,0.0,0.0,5.15601,728.575,25.422041533826043,3.59228626602883,0.0,Oceania
14265,14265,Fiji,petroleum_n_other_liquids,1990,0.014000378,0.0,5.15601,728.575,25.422041533826043,3.59228626602883,0.9,Oceania
14267,14267,Fiji,renewables_n_other,1990,0.004171202,0.004171202,5.15601,728.575,25.422041533826043,3.59228626602883,0.0,Oceania
14268,14268,Finland,all_energy_types,1990,1.132409736143333,0.354667287,154.9963,4989.442,226.9611984954095,7.306043667773572,51.547601926,Western Europe
14269,14269,Finland,coal,1990,0.1444320044878092,0.0,154.9963,4989.442,226.9611984954095,7.306043667773572,16.287054075880896,Western Europe
14270,14270,Finland,natural_gas,1990,0.096425,0.0,154.9963,4989.442,226.9611984954095,7.306043667773572,4.36205385,Western Europe
14271,14271,Finland,petroleum_n_other_liquids,1990,0.477339532930375,0.0,154.9963,4989.442,226.9611984954095,7.306043667773572,30.898494,Western Europe
14272,14272,Finland,nuclear,1990,0.189213075,0.189213075,154.9963,4989.442,226.9611984954095,7.306043667773572,0.0,Western Europe
14273,14273,Finland,renewables_n_other,1990,0.2250001237251487,0.165454212,154.9963,4989.442,226.9611984954095,7.306043667773572,0.0,Western Europe
14298,14298,France,all_energy_types,1990,9.238026589495076,4.27032818565337,1853.78,58212.0,158.69625832294156,4.983345698785764,387.729188682,Western Europe
14299,14299,France,coal,1990,0.8553344060394373,0.3326578158125733,1853.78,58212.0,158.69625832294156,4.983345698785764,85.57024352954288,Western Europe
14300,14300,France,natural_gas,1990,1.087727,0.110999,1853.78,58212.0,158.69625832294156,4.983345698785764,56.80204288,Western Europe
14301,14301,France,petroleum_n_other_liquids,1990,3.75137711277206,0.1482794068407968,1853.78,58212.0,158.69625832294156,4.983345698785764,245.356902272,Western Europe
14302,14302,France,nuclear,1990,3.106999701,3.106999701,1853.78,58212.0,158.69625832294156,4.983345698785764,0.0,Western Europe
14303,14303,France,renewables_n_other,1990,0.436588369683577,0.571392262,1853.78,58212.0,158.69625832294156,4.983345698785764,0.0,Western Europe
14316,14316,Gabon,all_energy_types,1990,0.043142131,0.5905182113676822,16.3589,949.493,45.43701849302733,2.637226891783677,2.577761056,Africa
14317,14317,Gabon,coal,1990,0.0,0.0,16.3589,949.493,45.43701849302733,2.637226891783677,0.0,Africa
14318,14318,Gabon,natural_gas,1990,0.003141,0.003141,16.3589,949.493,45.43701849302733,2.637226891783677,0.177761056,Africa
14319,14319,Gabon,petroleum_n_other_liquids,1990,0.032709329,0.5800854093676822,16.3589,949.493,45.43701849302733,2.637226891783677,2.4,Africa
14321,14321,Gabon,renewables_n_other,1990,0.007291802,0.007291802,16.3589,949.493,45.43701849302733,2.637226891783677,0.0,Africa
14322,14322,"Gambia, The",all_energy_types,1990,0.0026875953312,0.0,2.17215,955.595,2.8124836684997305,1.2372973004626753,0.2,Africa
14323,14323,"Gambia, The",coal,1990,0.0,0.0,2.17215,955.595,2.8124836684997305,1.2372973004626753,0.0,Africa
14324,14324,"Gambia, The",natural_gas,1990,0.0,0.0,2.17215,955.595,2.8124836684997305,1.2372973004626753,0.0,Africa
14325,14325,"Gambia, The",petroleum_n_other_liquids,1990,0.0026875953312,0.0,2.17215,955.595,2.8124836684997305,1.2372973004626753,0.2,Africa
14327,14327,"Gambia, The",renewables_n_other,1990,0.0,0.0,2.17215,955.595,2.8124836684997305,1.2372973004626753,0.0,Africa
14352,14352,Ghana,all_energy_types,1990,0.1001634765,0.058916928,38.60084,14773.28,6.780043192845461,2.594852249329289,3.6,Africa
14353,14353,Ghana,coal,1990,0.0,0.0,38.60084,14773.28,6.780043192845461,2.594852249329289,0.0,Africa
14354,14354,Ghana,natural_gas,1990,0.0,0.0,38.60084,14773.28,6.780043192845461,2.594852249329289,0.0,Africa
14355,14355,Ghana,petroleum_n_other_liquids,1990,0.0418982405,0.0,38.60084,14773.28,6.780043192845461,2.594852249329289,3.6,Africa
14357,14357,Ghana,renewables_n_other,1990,0.058265236,0.058916928,38.60084,14773.28,6.780043192845461,2.594852249329289,0.0,Africa
14364,14364,Greece,all_energy_types,1990,0.9942115686007188,0.329728120612417,234.7265,10215.75,97.32144664862776,4.235617063266052,74.493986977,Western Europe
14365,14365,Greece,coal,1990,0.3018354636991912,0.2704814481444588,234.7265,10215.75,97.32144664862776,4.235617063266052,28.91979289699946,Western Europe
14366,14366,Greece,natural_gas,1990,0.005608,0.005608,234.7265,10215.75,97.32144664862776,4.235617063266052,0.30624308,Western Europe
14367,14367,Greece,petroleum_n_other_liquids,1990,0.664659432717415,0.0354039664679582,234.7265,10215.75,97.32144664862776,4.235617063266052,45.267951,Western Europe
14369,14369,Greece,renewables_n_other,1990,0.0221086721841127,0.018234706,234.7265,10215.75,97.32144664862776,4.235617063266052,0.0,Western Europe
14376,14376,Grenada,all_energy_types,1990,0.0017936207602,0.0,0.779364,96.328,18.619931486172245,2.301390313383733,0.08059,Latin America
14377,14377,Grenada,coal,1990,0.0,0.0,0.779364,96.328,18.619931486172245,2.301390313383733,0.0,Latin America
14378,14378,Grenada,natural_gas,1990,0.0,0.0,0.779364,96.328,18.619931486172245,2.301390313383733,0.0,Latin America
14379,14379,Grenada,petroleum_n_other_liquids,1990,0.0017936207602,0.0,0.779364,96.328,18.619931486172245,2.301390313383733,0.08059,Latin America
14381,14381,Grenada,renewables_n_other,1990,0.0,0.0,0.779364,96.328,18.619931486172245,2.301390313383733,0.0,Latin America
14382,14382,Guadeloupe,all_energy_types,1990,0.020620149,0.00031206,3.30604,389.251,52.973914004074494,6.237114190995874,1.3,Western Europe
14383,14383,Guadeloupe,coal,1990,0.0,0.0,3.30604,389.251,52.973914004074494,6.237114190995874,0.0,Western Europe
14384,14384,Guadeloupe,natural_gas,1990,0.0,0.0,3.30604,389.251,52.973914004074494,6.237114190995874,0.0,Western Europe
14385,14385,Guadeloupe,petroleum_n_other_liquids,1990,0.020308089,0.0,3.30604,389.251,52.973914004074494,6.237114190995874,1.3,Western Europe
14387,14387,Guadeloupe,renewables_n_other,1990,0.00031206,0.00031206,3.30604,389.251,52.973914004074494,6.237114190995874,0.0,Western Europe
14394,14394,Guatemala,all_energy_types,1990,0.0799883985,0.0337620999599271,53.1527,9263.82,8.634494031619786,1.5048793099880156,3.6,Latin America
14395,14395,Guatemala,coal,1990,0.0,0.0,53.1527,9263.82,8.634494031619786,1.5048793099880156,0.0,Latin America
14396,14396,Guatemala,natural_gas,1990,0.0,0.0,53.1527,9263.82,8.634494031619786,1.5048793099880156,0.0,Latin America
14397,14397,Guatemala,petroleum_n_other_liquids,1990,0.0549091765,0.0086828779599271,53.1527,9263.82,8.634494031619786,1.5048793099880156,3.6,Latin America
14399,14399,Guatemala,renewables_n_other,1990,0.025079222,0.025079222,53.1527,9263.82,8.634494031619786,1.5048793099880156,0.0,Latin America
14400,14400,Guinea,all_energy_types,1990,0.021813664,0.001799546,8.34504,6352.28,3.4339896855932044,2.61396757834594,1.1,Africa
14401,14401,Guinea,coal,1990,0.0,0.0,8.34504,6352.28,3.4339896855932044,2.61396757834594,0.0,Africa
14402,14402,Guinea,natural_gas,1990,0.0,0.0,8.34504,6352.28,3.4339896855932044,2.61396757834594,0.0,Africa
14403,14403,Guinea,petroleum_n_other_liquids,1990,0.020014118,0.0,8.34504,6352.28,3.4339896855932044,2.61396757834594,1.1,Africa
14405,14405,Guinea,renewables_n_other,1990,0.001799546,0.001799546,8.34504,6352.28,3.4339896855932044,2.61396757834594,0.0,Africa
14406,14406,Guinea-Bissau,all_energy_types,1990,0.003860039761,0.0,1.89737,975.265,3.9579393918575976,2.034415934161497,0.2,Africa
14407,14407,Guinea-Bissau,coal,1990,0.0,0.0,1.89737,975.265,3.9579393918575976,2.034415934161497,0.0,Africa
